-5.05833333333333,1.33333333333333
-5.05833333333333,1.34333333333333
-5.05833333333333,1.35333333333333
-5.05833333333333,1.36333333333333
-5.05833333333333,1.37333333333333
-5.05833333333333,1.38333333333333
-5.05833333333333,1.39333333333333
-5.05833333333333,1.40333333333333
-5.05833333333333,1.41333333333333
-5.05833333333333,1.42333333333333
-5.05833333333333,1.43333333333333
-5.05833333333333,1.44333333333333
-5.05833333333333,1.45333333333333
-5.05833333333333,1.46333333333333
-5.05833333333333,1.47333333333333
-5.05833333333333,1.48333333333333
-5.05833333333333,1.49333333333333
-5.05833333333333,1.50333333333333
-5.05833333333333,1.51333333333333
-5.05833333333333,1.52333333333333
-5.05833333333333,1.53333333333333
-5.05833333333333,1.54333333333333
-5.05833333333333,1.55333333333333
-5.05833333333333,1.56333333333333
-5.05833333333333,1.57333333333333
-5.05833333333333,1.58333333333333
-5.05833333333333,1.59333333333333
-5.05833333333333,1.60333333333333
-5.05833333333333,1.61333333333333
-5.05833333333333,1.62333333333333
-5.05833333333333,1.63333333333333
-5.05833333333333,1.64333333333333
-5.05833333333333,1.65333333333333
-5.05833333333333,1.66333333333333
-5.05833333333333,1.67333333333333
-5.05833333333333,1.68333333333333
-5.05833333333333,1.69333333333333
-5.05833333333333,1.70333333333333
-5.05833333333333,1.71333333333333
-5.05833333333333,1.72333333333333
-5.05833333333333,1.73333333333333
-5.05833333333333,1.74333333333333
-5.05833333333333,1.75333333333333
-5.05833333333333,1.76333333333333
-5.05833333333333,1.77333333333333
-5.05833333333333,1.78333333333333
-5.05833333333333,1.79333333333333
-5.05833333333333,1.80333333333333
-5.05833333333333,1.81333333333333
-5.05833333333333,1.82333333333333
-5.05833333333333,1.83333333333333
-5.05833333333333,1.84333333333333
-5.05822426241162,1.85999848897417
-5.05789710155835,1.86999221920911
-5.05735200648436,1.87997643423048
-5.05658923662538,1.88994638209268
-5.05560915501856,1.89989731764048
-5.05441222812966,1.90982450476752
-5.05299902563106,1.91972321867038
-5.0513702201306,1.92958874809734
-5.04952658685148,1.93941639759073
-5.0474690032633,1.94920148972163
-5.04519844866441,1.95893936731616
-5.04271600371582,1.96862539567199
-5.04002284992688,1.9782549647642
-5.03712026909294,1.98782349143946
-5.03400964268526,1.99732642159728
-5.03069245119354,2.0067592323576
-5.02717027342128,2.01611743421336
-5.02344478573434,2.02539657316733
-5.01951776126308,2.03459223285192
-5.01539106905846,2.04370003663115
-5.01106667320248,2.05271564968371
-5.00654663187335,2.06163478106606
-5.00183309636594,2.07045318575472
-4.99692831006787,2.07916666666667
-4.99183460739177,2.08777107665691
-4.98655441266424,2.09626232049229
-4.981090238972,2.10463635680065
-4.97544468696579,2.11288919999423
-4.9696204436226,2.12101692216664
-4.96362028096682,2.12901565496233
-4.9574470547509,2.13688159141769
-4.9511037030962,2.144610987773
-4.94459324509453,2.1522001652542
-4.93791877937131,2.15964551182384
-4.93108348261072,2.16694348390021
-4.92409060804383,2.17409060804383
-4.91694348390021,2.18108348261072
-4.90964551182384,2.18791877937131
-4.9022001652542,2.19459324509453
-4.894610987773,2.2011037030962
-4.88688159141769,2.2074470547509
-4.87901565496233,2.21362028096682
-4.87101692216664,2.2196204436226
-4.86288919999423,2.22544468696579
-4.85463635680065,2.231090238972
-4.84626232049229,2.23655441266424
-4.83777107665691,2.24183460739177
-4.82916666666667,2.24692831006787
-4.82045318575472,2.25183309636594
-4.81163478106606,2.25654663187335
-4.80271564968371,2.26106667320248
-4.79370003663115,2.26539106905846
-4.78459223285192,2.26951776126308
-4.77539657316733,2.27344478573434
-4.76611743421336,2.27717027342128
-4.7567592323576,2.28069245119354
-4.74732642159728,2.28400964268526
-4.73782349143946,2.28712026909294
-4.7282549647642,2.29002284992688
-4.71862539567199,2.29271600371582
-4.70893936731616,2.29519844866441
-4.69920148972163,2.2974690032633
-4.68941639759073,2.29952658685148
-4.67958874809734,2.3013702201306
-4.66972321867038,2.30299902563106
-4.65982450476752,2.30441222812966
-4.64989731764048,2.30560915501856
-4.63994638209268,2.30658923662538
-4.62997643423048,2.30735200648436
-4.61999221920911,2.30789710155835
-4.60999848897417,2.30822426241163
-4.6,2.30833333333333
-4.59,2.30833333333333
-4.58,2.30833333333333
-4.57,2.30833333333333
-4.56,2.30833333333333
-4.55,2.30833333333333
-4.54,2.30833333333333
-4.53,2.30833333333333
-4.52,2.30833333333333
-4.51,2.30833333333333
-4.5,2.30833333333333
-4.49,2.30833333333333
-4.48,2.30833333333333
-4.47,2.30833333333333
-4.46,2.30833333333333
-4.45,2.30833333333333
-4.44,2.30833333333333
-4.43,2.30833333333333
-4.42,2.30833333333333
-4.41,2.30833333333333
-4.4,2.30833333333333
-4.39,2.30833333333333
-4.38,2.30833333333333
-4.37,2.30833333333333
-4.36,2.30833333333333
-4.35,2.30833333333333
-4.34,2.30833333333333
-4.33,2.30833333333333
-4.32,2.30833333333333
-4.31,2.30833333333333
-4.3,2.30833333333333
-4.29,2.30833333333333
-4.28,2.30833333333333
-4.27,2.30833333333333
-4.26,2.30833333333333
-4.25,2.30833333333333
-4.24,2.30833333333333
-4.23,2.30833333333333
-4.22,2.30833333333333
-4.21,2.30833333333333
-4.2,2.30833333333333
-4.19,2.30833333333333
-4.18,2.30833333333333
-4.17,2.30833333333333
-4.16,2.30833333333333
-4.15,2.30833333333333
-4.14,2.30833333333333
-4.13,2.30833333333333
-4.12,2.30833333333333
-4.11,2.30833333333333
-4.1,2.30833333333333
-4.09,2.30833333333333
-4.08,2.30833333333333
-4.07,2.30833333333333
-4.06,2.30833333333333
-4.05,2.30833333333333
-4.04,2.30833333333333
-4.03,2.30833333333333
-4.02,2.30833333333333
-4.01,2.30833333333333
-4.0,2.30833333333333
-3.99,2.30833333333333
-3.98,2.30833333333333
-3.97,2.30833333333333
-3.96,2.30833333333333
-3.95,2.30833333333333
-3.94,2.30833333333333
-3.93,2.30833333333333
-3.92,2.30833333333333
-3.91,2.30833333333333
-3.9,2.30833333333333
-3.89,2.30833333333333
-3.88,2.30833333333333
-3.875,2.30833333333333
-3.865,2.30833333333333
-3.855,2.30833333333333
-3.845,2.30833333333333
-3.835,2.30833333333333
-3.825,2.30833333333333
-3.815,2.30833333333333
-3.805,2.30833333333333
-3.795,2.30833333333333
-3.785,2.30833333333333
-3.775,2.30833333333333
-3.765,2.30833333333333
-3.755,2.30833333333333
-3.745,2.30833333333333
-3.735,2.30833333333333
-3.725,2.30833333333333
-3.715,2.30833333333333
-3.705,2.30833333333333
-3.695,2.30833333333333
-3.685,2.30833333333333
-3.675,2.30833333333333
-3.665,2.30833333333333
-3.655,2.30833333333333
-3.645,2.30833333333333
-3.635,2.30833333333333
-3.625,2.30833333333333
-3.615,2.30833333333333
-3.605,2.30833333333333
-3.595,2.30833333333333
-3.585,2.30833333333333
-3.575,2.30833333333333
-3.565,2.30833333333333
-3.555,2.30833333333333
-3.545,2.30833333333333
-3.535,2.30833333333333
-3.525,2.30833333333333
-3.515,2.30833333333333
-3.505,2.30833333333333
-3.495,2.30833333333333
-3.485,2.30833333333333
-3.475,2.30833333333333
-3.465,2.30833333333333
-3.455,2.30833333333333
-3.445,2.30833333333333
-3.435,2.30833333333333
-3.425,2.30833333333333
-3.415,2.30833333333333
-3.405,2.30833333333333
-3.395,2.30833333333333
-3.385,2.30833333333333
-3.375,2.30833333333333
-3.365,2.30833333333333
-3.355,2.30833333333333
-3.345,2.30833333333333
-3.335,2.30833333333333
-3.325,2.30833333333333
-3.315,2.30833333333333
-3.305,2.30833333333333
-3.295,2.30833333333333
-3.285,2.30833333333333
-3.275,2.30833333333333
-3.265,2.30833333333333
-3.255,2.30833333333333
-3.245,2.30833333333333
-3.235,2.30833333333333
-3.225,2.30833333333333
-3.215,2.30833333333333
-3.205,2.30833333333333
-3.195,2.30833333333333
-3.185,2.30833333333333
-3.175,2.30833333333333
-3.165,2.30833333333333
-3.155,2.30833333333333
-3.145,2.30833333333333
-3.135,2.30833333333333
-3.125,2.30833333333333
-3.115,2.30833333333333
-3.105,2.30833333333333
-3.095,2.30833333333333
-3.085,2.30833333333333
-3.075,2.30833333333333
-3.065,2.30833333333333
-3.055,2.30833333333333
-3.045,2.30833333333333
-3.035,2.30833333333333
-3.025,2.30833333333333
-3.015,2.30833333333333
-3.005,2.30833333333333
-2.995,2.30833333333333
-2.985,2.30833333333333
-2.975,2.30833333333333
-2.965,2.30833333333333
-2.955,2.30833333333333
-2.945,2.30833333333333
-2.935,2.30833333333333
-2.925,2.30833333333333
-2.915,2.30833333333333
-2.905,2.30833333333333
-2.895,2.30833333333333
-2.885,2.30833333333333
-2.875,2.30833333333333
-2.865,2.30833333333333
-2.855,2.30833333333333
-2.845,2.30833333333333
-2.835,2.30833333333333
-2.825,2.30833333333333
-2.815,2.30833333333333
-2.805,2.30833333333333
-2.795,2.30833333333333
-2.785,2.30833333333333
-2.775,2.30833333333333
-2.765,2.30833333333333
-2.755,2.30833333333333
-2.745,2.30833333333333
-2.735,2.30833333333333
-2.725,2.30833333333333
-2.715,2.30833333333333
-2.705,2.30833333333333
-2.695,2.30833333333333
-2.685,2.30833333333333
-2.675,2.30833333333333
-2.665,2.30833333333333
-2.655,2.30833333333333
-2.645,2.30833333333333
-2.635,2.30833333333333
-2.625,2.30833333333333
-2.615,2.30833333333333
-2.605,2.30833333333333
-2.595,2.30833333333333
-2.585,2.30833333333333
-2.575,2.30833333333333
-2.565,2.30833333333333
-2.555,2.30833333333333
-2.545,2.30833333333333
-2.535,2.30833333333333
-2.525,2.30833333333333
-2.515,2.30833333333333
-2.505,2.30833333333333
-2.495,2.30833333333333
-2.485,2.30833333333333
-2.475,2.30833333333333
-2.465,2.30833333333333
-2.455,2.30833333333333
-2.445,2.30833333333333
-2.435,2.30833333333333
-2.425,2.30833333333333
-2.415,2.30833333333333
-2.405,2.30833333333333
-2.395,2.30833333333333
-2.385,2.30833333333333
-2.375,2.30833333333333
-2.365,2.30833333333333
-2.355,2.30833333333333
-2.345,2.30833333333333
-2.335,2.30833333333333
-2.325,2.30833333333333
-2.315,2.30833333333333
-2.305,2.30833333333333
-2.295,2.30833333333333
-2.285,2.30833333333333
-2.275,2.30833333333333
-2.265,2.30833333333333
-2.255,2.30833333333333
-2.245,2.30833333333333
-2.235,2.30833333333333
-2.225,2.30833333333333
-2.215,2.30833333333333
-2.205,2.30833333333333
-2.195,2.30833333333333
-2.185,2.30833333333333
-2.175,2.30833333333333
-2.165,2.30833333333333
-2.155,2.30833333333333
-2.145,2.30833333333333
-2.135,2.30833333333333
-2.125,2.30833333333333
-2.115,2.30833333333333
-2.105,2.30833333333333
-2.095,2.30833333333333
-2.085,2.30833333333333
-2.075,2.30833333333333
-2.065,2.30833333333333
-2.055,2.30833333333333
-2.045,2.30833333333333
-2.035,2.30833333333333
-2.025,2.30833333333333
-2.015,2.30833333333333
-2.005,2.30833333333333
-1.995,2.30833333333333
-1.985,2.30833333333333
-1.975,2.30833333333333
-1.965,2.30833333333333
-1.955,2.30833333333333
-1.945,2.30833333333333
-1.935,2.30833333333333
-1.925,2.30833333333333
-1.915,2.30833333333333
-1.905,2.30833333333333
-1.895,2.30833333333333
-1.885,2.30833333333333
-1.875,2.30833333333333
-1.865,2.30833333333333
-1.855,2.30833333333333
-1.845,2.30833333333333
-1.835,2.30833333333333
-1.825,2.30833333333333
-1.815,2.30833333333333
-1.805,2.30833333333333
-1.795,2.30833333333333
-1.785,2.30833333333333
-1.775,2.30833333333333
-1.765,2.30833333333333
-1.755,2.30833333333333
-1.745,2.30833333333333
-1.735,2.30833333333333
-1.725,2.30833333333333
-1.715,2.30833333333333
-1.705,2.30833333333333
-1.695,2.30833333333333
-1.685,2.30833333333333
-1.675,2.30833333333333
-1.665,2.30833333333333
-1.655,2.30833333333333
-1.645,2.30833333333333
-1.635,2.30833333333333
-1.625,2.30833333333333
-1.615,2.30833333333333
-1.605,2.30833333333333
-1.595,2.30833333333333
-1.585,2.30833333333333
-1.575,2.30833333333333
-1.565,2.30833333333333
-1.555,2.30833333333333
-1.545,2.30833333333333
-1.535,2.30833333333333
-1.525,2.30833333333333
-1.515,2.30833333333333
-1.505,2.30833333333333
-1.495,2.30833333333333
-1.485,2.30833333333333
-1.475,2.30833333333333
-1.465,2.30833333333333
-1.455,2.30833333333333
-1.445,2.30833333333333
-1.435,2.30833333333333
-1.425,2.30833333333333
-1.415,2.30833333333333
-1.405,2.30833333333333
-1.395,2.30833333333333
-1.385,2.30833333333333
-1.375,2.30833333333333
-1.365,2.30833333333333
-1.355,2.30833333333333
-1.345,2.30833333333333
-1.335,2.30833333333333
-1.325,2.30833333333333
-1.315,2.30833333333333
-1.305,2.30833333333333
-1.295,2.30833333333333
-1.285,2.30833333333333
-1.275,2.30833333333333
-1.265,2.30833333333333
-1.255,2.30833333333333
-1.245,2.30833333333333
-1.235,2.30833333333333
-1.225,2.30833333333333
-1.215,2.30833333333333
-1.205,2.30833333333333
-1.195,2.30833333333333
-1.185,2.30833333333333
-1.175,2.30833333333333
-1.165,2.30833333333333
-1.155,2.30833333333333
-1.145,2.30833333333333
-1.135,2.30833333333333
-1.125,2.30833333333333
-1.115,2.30833333333333
-1.105,2.30833333333333
-1.095,2.30833333333333
-1.085,2.30833333333333
-1.075,2.30833333333333
-1.065,2.30833333333333
-1.055,2.30833333333333
-1.045,2.30833333333333
-1.035,2.30833333333333
-1.025,2.30833333333333
-1.015,2.30833333333333
-1.005,2.30833333333333
-0.995,2.30833333333333
-0.985,2.30833333333333
-0.975,2.30833333333333
-0.965,2.30833333333333
-0.955,2.30833333333333
-0.945,2.30833333333333
-0.935,2.30833333333333
-0.925,2.30833333333333
-0.915,2.30833333333333
-0.905,2.30833333333333
-0.895,2.30833333333333
-0.885,2.30833333333333
-0.875,2.30833333333333
-0.865,2.30833333333333
-0.855,2.30833333333333
-0.845,2.30833333333333
-0.835,2.30833333333333
-0.825,2.30833333333333
-0.815,2.30833333333333
-0.805,2.30833333333333
-0.795,2.30833333333333
-0.785,2.30833333333333
-0.775,2.30833333333333
-0.765,2.30833333333333
-0.755,2.30833333333333
-0.745,2.30833333333333
-0.735,2.30833333333333
-0.725,2.30833333333333
-0.715,2.30833333333333
-0.705,2.30833333333333
-0.695,2.30833333333333
-0.685,2.30833333333333
-0.675,2.30833333333333
-0.665,2.30833333333333
-0.655,2.30833333333333
-0.645,2.30833333333333
-0.635,2.30833333333333
-0.625,2.30833333333333
-0.615,2.30833333333333
-0.605,2.30833333333333
-0.595,2.30833333333333
-0.585,2.30833333333333
-0.575,2.30833333333333
-0.565,2.30833333333333
-0.555,2.30833333333333
-0.545,2.30833333333333
-0.535,2.30833333333333
-0.525,2.30833333333333
-0.515,2.30833333333333
-0.505,2.30833333333333
-0.495,2.30833333333333
-0.485,2.30833333333333
-0.475,2.30833333333333
-0.465,2.30833333333333
-0.455,2.30833333333333
-0.445,2.30833333333333
-0.435,2.30833333333333
-0.425,2.30833333333333
-0.415,2.30833333333333
-0.405,2.30833333333333
-0.395,2.30833333333333
-0.385,2.30833333333333
-0.375,2.30833333333333
-0.365,2.30833333333333
-0.358333333333333,2.30833333333333
-0.348333333333333,2.30833333333333
-0.338333333333333,2.30833333333333
-0.328333333333333,2.30833333333333
-0.318333333333333,2.30833333333333
-0.308333333333333,2.30833333333333
-0.298333333333333,2.30833333333333
-0.288333333333333,2.30833333333333
-0.278333333333333,2.30833333333333
-0.268333333333333,2.30833333333333
-0.258333333333333,2.30833333333333
-0.248333333333333,2.30833333333333
-0.238333333333333,2.30833333333333
-0.228333333333333,2.30833333333333
-0.218333333333333,2.30833333333333
-0.208333333333333,2.30833333333333
-0.198333333333333,2.30833333333333
-0.188333333333333,2.30833333333333
-0.178333333333333,2.30833333333333
-0.168333333333333,2.30833333333333
-0.158333333333333,2.30833333333333
-0.148333333333333,2.30833333333333
-0.138333333333333,2.30833333333333
-0.128333333333333,2.30833333333333
-0.118333333333333,2.30833333333333
-0.108333333333333,2.30833333333333
-0.0983333333333333,2.30833333333333
-0.0883333333333333,2.30833333333333
-0.0783333333333333,2.30833333333333
-0.0683333333333334,2.30833333333333
-0.0583333333333333,2.30833333333333
-0.0483333333333334,2.30833333333333
-0.0383333333333333,2.30833333333333
-0.0283333333333333,2.30833333333333
-0.0183333333333334,2.30833333333333
-0.0083333333333333,2.30833333333333
0.0016666666666666,2.30833333333333
0.0116666666666667,2.30833333333333
0.0216666666666667,2.30833333333333
0.0316666666666666,2.30833333333333
0.0416666666666667,2.30833333333333
0.0516666666666666,2.30833333333333
0.0616666666666667,2.30833333333333
0.0716666666666667,2.30833333333333
0.0816666666666666,2.30833333333333
0.0916666666666667,2.30833333333333
0.101666666666667,2.30833333333333
0.111666666666667,2.30833333333333
0.121666666666667,2.30833333333333
0.131666666666667,2.30833333333333
0.141666666666667,2.30833333333333
0.151666666666667,2.30833333333333
0.161666666666667,2.30833333333333
0.171666666666667,2.30833333333333
0.181666666666667,2.30833333333333
0.191666666666667,2.30833333333333
0.201666666666667,2.30833333333333
0.211666666666667,2.30833333333333
0.221666666666667,2.30833333333333
0.231666666666667,2.30833333333333
0.241666666666667,2.30833333333333
0.251666666666667,2.30833333333333
0.261666666666667,2.30833333333333
0.271666666666667,2.30833333333333
0.281666666666667,2.30833333333333
0.291666666666667,2.30833333333333
0.301666666666667,2.30833333333333
0.311666666666667,2.30833333333333
0.321666666666667,2.30833333333333
0.331666666666667,2.30833333333333
0.341666666666667,2.30833333333333
0.351666666666667,2.30833333333333
0.361666666666667,2.30833333333333
0.371666666666667,2.30833333333333
0.381666666666667,2.30833333333333
0.391666666666667,2.30833333333333
0.401666666666667,2.30833333333333
0.411666666666667,2.30833333333333
0.421666666666667,2.30833333333333
0.431666666666667,2.30833333333333
0.441666666666667,2.30833333333333
0.451666666666667,2.30833333333333
0.461666666666667,2.30833333333333
0.471666666666667,2.30833333333333
0.481666666666667,2.30833333333333
0.491666666666667,2.30833333333333
0.501666666666667,2.30833333333333
0.511666666666667,2.30833333333333
0.521666666666667,2.30833333333333
0.531666666666667,2.30833333333333
0.541666666666667,2.30833333333333
0.551666666666667,2.30833333333333
0.561666666666667,2.30833333333333
0.571666666666667,2.30833333333333
0.581666666666667,2.30833333333333
0.591666666666667,2.30833333333333
0.601666666666667,2.30833333333333
0.611666666666667,2.30833333333333
0.621666666666667,2.30833333333333
0.631666666666667,2.30833333333333
0.641666666666667,2.30833333333333
0.651666666666667,2.30833333333333
0.661666666666667,2.30833333333333
0.671666666666667,2.30833333333333
0.681666666666667,2.30833333333333
0.691666666666667,2.30833333333333
0.701666666666667,2.30833333333333
0.711666666666667,2.30833333333333
0.721666666666667,2.30833333333333
0.731666666666667,2.30833333333333
0.741666666666667,2.30833333333333
0.751666666666667,2.30833333333333
0.761666666666667,2.30833333333333
0.771666666666667,2.30833333333333
0.781666666666667,2.30833333333333
0.791666666666667,2.30833333333333
0.801666666666667,2.30833333333333
0.811666666666667,2.30833333333333
0.821666666666667,2.30833333333333
0.831666666666667,2.30833333333333
0.841666666666667,2.30833333333333
0.859998488974174,2.30822426241163
0.869992219209112,2.30789710155835
0.879976434230482,2.30735200648436
0.889946382092677,2.30658923662538
0.899897317640484,2.30560915501856
0.909824504767524,2.30441222812966
0.919723218670379,2.30299902563106
0.929588748097343,2.3013702201306
0.939416397590725,2.29952658685148
0.949201489721631,2.2974690032633
0.958939367316163,2.29519844866441
0.968625395671989,2.29271600371582
0.978254964764205,2.29002284992688
0.987823491439459,2.28712026909294
0.997326421597282,2.28400964268526
1.0067592323576,2.28069245119354
1.01611743421336,2.27717027342128
1.02539657316733,2.27344478573434
1.03459223285192,2.26951776126308
1.04370003663115,2.26539106905846
1.05271564968371,2.26106667320248
1.06163478106606,2.25654663187335
1.07045318575472,2.25183309636594
1.07916666666667,2.24692831006787
1.08777107665691,2.24183460739177
1.09626232049229,2.23655441266424
1.10463635680065,2.231090238972
1.11288919999423,2.22544468696579
1.12101692216664,2.2196204436226
1.12901565496233,2.21362028096682
1.13688159141769,2.2074470547509
1.144610987773,2.2011037030962
1.1522001652542,2.19459324509453
1.15964551182384,2.18791877937131
1.16694348390021,2.18108348261072
1.17409060804383,2.17409060804383
1.18108348261072,2.16694348390021
1.18791877937131,2.15964551182384
1.19459324509453,2.1522001652542
1.2011037030962,2.144610987773
1.2074470547509,2.13688159141769
1.21362028096682,2.12901565496233
1.2196204436226,2.12101692216664
1.22544468696579,2.11288919999423
1.231090238972,2.10463635680065
1.23655441266424,2.09626232049229
1.24183460739177,2.08777107665691
1.24692831006787,2.07916666666667
1.25183309636594,2.07045318575472
1.25654663187335,2.06163478106606
1.26106667320248,2.05271564968371
1.26539106905846,2.04370003663115
1.26951776126308,2.03459223285192
1.27344478573434,2.02539657316733
1.27717027342128,2.01611743421336
1.28069245119354,2.0067592323576
1.28400964268526,1.99732642159728
1.28712026909294,1.98782349143946
1.29002284992688,1.9782549647642
1.29271600371582,1.96862539567199
1.29519844866441,1.95893936731616
1.2974690032633,1.94920148972163
1.29952658685148,1.93941639759073
1.3013702201306,1.92958874809734
1.30299902563106,1.91972321867038
1.30441222812966,1.90982450476752
1.30560915501856,1.89989731764048
1.30658923662538,1.88994638209268
1.30735200648436,1.87997643423048
1.30789710155835,1.86999221920911
1.30822426241162,1.85999848897417
1.30833333333333,1.85
1.30833333333333,1.84
1.30833333333333,1.83
1.30833333333333,1.82
1.30833333333333,1.81
1.30833333333333,1.8
1.30833333333333,1.79
1.30833333333333,1.78
1.30833333333333,1.77
1.30833333333333,1.76
1.30833333333333,1.75
1.30833333333333,1.74
1.30833333333333,1.73
1.30833333333333,1.72
1.30833333333333,1.71
1.30833333333333,1.7
1.30833333333333,1.69
1.30833333333333,1.68
1.30833333333333,1.67
1.30833333333333,1.66
1.30833333333333,1.65
1.30833333333333,1.64
1.30833333333333,1.63
1.30833333333333,1.62
1.30833333333333,1.61
1.30833333333333,1.6
1.30833333333333,1.59
1.30833333333333,1.58
1.30833333333333,1.57
1.30833333333333,1.56
1.30833333333333,1.55
1.30833333333333,1.54
1.30833333333333,1.53
1.30833333333333,1.52
1.30833333333333,1.51
1.30833333333333,1.5
1.30833333333333,1.49
1.30833333333333,1.48
1.30833333333333,1.47
1.30833333333333,1.46
1.30833333333333,1.45
